Postcode,Positional_quality_indicator,Eastings,Northings,Country_code,NHS_regional_HA_code,NHS_HA_code,Admin_county_code,Admin_district_code,Admin_ward_code,Latitude,Longitude
OX289SX,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289SY,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289SZ,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289TA,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289TB,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289TD,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289TE,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289TF,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289TG,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289TH,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289TJ,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289TL,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289TN,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289TP,10,436020,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289TQ,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289TR,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289TS,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289TT,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289TU,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289TW,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289TX,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289TY,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289TZ,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289UA,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289UB,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289UD,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289UE,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289UF,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289UG,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289UH,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289UJ,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289UL,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289UN,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289UP,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289UQ,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289ZY,10,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX289ZZ,50,436021,210649,E92000001,E19000002,E18000009,E10000025,E07000181,E05006650,51.793339,-1.4791173
OX290AA,10,433137,210153,E92000001,E19000002,E18000009,E10000025,E07000181,E05006652,51.789058,-1.5209938
OX290AB,10,431065,209952,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.787351,-1.5510655
OX290AD,10,430140,210616,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.793398,-1.564374
OX290AE,10,431495,210913,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.795985,-1.5447156
OX290AF,10,432702,209904,E92000001,E19000002,E18000009,E10000025,E07000181,E05006638,0,0
OX290AG,10,432758,209908,E92000001,E19000002,E18000009,E10000025,E07000181,E05006638,51.786877,-1.526497
OX290AH,10,432806,209930,E92000001,E19000002,E18000009,E10000025,E07000181,E05006638,51.787225,-1.5256815
OX290AJ,10,432683,209969,E92000001,E19000002,E18000009,E10000025,E07000181,E05006638,51.78743,-1.5275785
OX290AP,10,432737,209986,E92000001,E19000002,E18000009,E10000025,E07000181,E05006638,51.78758,-1.5267941
OX290AQ,10,432699,210025,E92000001,E19000002,E18000009,E10000025,E07000181,E05006638,51.787814,-1.5269946
OX290AR,10,432322,210144,E92000001,E19000002,E18000009,E10000025,E07000181,E05006638,51.789024,-1.5327957
OX290DN,10,434433,210566,E92000001,E19000002,E18000009,E10000025,E07000181,E05006648,51.792585,-1.5021654
OX290NA,10,433251,211012,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.796911,-1.5176625
OX290NB,10,433551,210414,E92000001,E19000002,E18000009,E10000025,E07000181,E05006652,51.79138,-1.5149522
OX290ND,10,432411,212808,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.81297,-1.5312717
OX290NE,10,431750,213253,E92000001,E19000002,E18000009,E10000025,E07000181,E05009364,51.817018,-1.540877
OX290QS,10,432997,210445,E92000001,E19000002,E18000009,E10000025,E07000181,E05006638,51.791638,-1.5230544
OX290RA,10,431579,210955,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.796367,-1.5434937
OX290RB,10,432850,210683,E92000001,E19000002,E18000009,E10000025,E07000181,E05006638,51.793866,-1.5250318
OX290RD,10,433315,210556,E92000001,E19000002,E18000009,E10000025,E07000181,E05006652,51.79267,-1.5183602
OX290RE,10,432974,210451,E92000001,E19000002,E18000009,E10000025,E07000181,E05006638,51.791863,-1.5232695
OX290RF,10,433082,210485,E92000001,E19000002,E18000009,E10000025,E07000181,E05006652,51.792009,-1.5215716
OX290RG,10,431087,210671,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.793832,-1.5506387
OX290RH,10,431172,210705,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.794151,-1.5494175
OX290RJ,10,431100,210732,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.794389,-1.5504446
OX290RN,10,432012,211295,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.799399,-1.537184
OX290RP,10,431069,210531,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.79253,-1.5511011
OX290RQ,10,431030,210800,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.794995,-1.5514536
OX290RR,10,432398,211410,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.800402,-1.531489
OX290RS,10,431448,211283,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.799314,-1.5453637
OX290RT,10,431175,210918,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.796048,-1.5493551
OX290RU,10,430436,210041,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.786794,-1.568091
OX290RW,10,431854,211275,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.799219,-1.5394626
OX290RX,10,429949,210703,E92000001,E19000002,E18000009,E10000025,E07000181,E05009364,51.794164,-1.5671506
OX290RY,10,431338,210727,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.794331,-1.5470087
OX290RZ,10,431113,211018,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.796959,-1.5502306
OX290SA,10,431020,210694,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.794052,-1.551724
OX290SB,10,430978,210696,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.794072,-1.5522313
OX290SD,10,431144,211170,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.798315,-1.5497676
OX290SE,10,431418,210899,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.795872,-1.5458188
OX290SF,10,431410,210699,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.794075,-1.5459528
OX290SG,10,431295,210384,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.791213,-1.5476199
OX290SH,10,431021,209686,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.785079,-1.5516679
OX290SJ,10,430475,209135,E92000001,E19000002,E18000009,E10000025,E07000181,E05009364,51.780281,-1.5574845
OX290SL,10,431215,210773,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.794742,-1.5487736
OX290SN,10,431313,210873,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.795645,-1.5473581
OX290SP,10,431208,210651,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.793637,-1.5489151
OX290SQ,10,431135,209977,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.787581,-1.5499614
OX290SR,10,432967,210559,E92000001,E19000002,E18000009,E10000025,E07000181,E05006638,51.792727,-1.5234054
OX290ST,10,431224,210986,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.796657,-1.5486385
OX290SU,10,433062,210399,E92000001,E19000002,E18000009,E10000025,E07000181,E05006652,51.791274,-1.5220288
OX290SW,10,431534,209864,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.78585,-1.5442667
OX290SX,10,431219,210613,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.793322,-1.5488893
OX290SY,10,433055,210407,E92000001,E19000002,E18000009,E10000025,E07000181,E05006652,51.791527,-1.5223161
OX290SZ,10,432946,210306,E92000001,E19000002,E18000009,E10000025,E07000181,E05006638,51.791155,-1.5237989
OX290TA,10,429869,210712,E92000001,E19000002,E18000009,E10000025,E07000181,E05009364,51.794213,-1.5682086
OX290TB,10,433177,210552,E92000001,E19000002,E18000009,E10000025,E07000181,E05006652,51.794267,-1.5683096
OX290XJ,10,435620,208823,E92000001,E19000002,E18000009,E10000025,E07000181,E05006651,51.776831,-1.4850615
OX290YA,10,433167,209950,E92000001,E19000002,E18000009,E10000025,E07000181,E05006652,51.787718,-1.520863
OX290YB,10,433017,210288,E92000001,E19000002,E18000009,E10000025,E07000181,E05006652,51.790036,-1.5228103
OX290YD,10,433067,210104,E92000001,E19000002,E18000009,E10000025,E07000181,E05006652,51.788621,-1.5219988
OX290YE,10,432940,210016,E92000001,E19000002,E18000009,E10000025,E07000181,E05006652,51.787684,-1.523734
OX290YG,10,433584,210041,E92000001,E19000002,E18000009,E10000025,E07000181,E05006652,51.787997,-1.514539
OX290YL,10,433308,210081,E92000001,E19000002,E18000009,E10000025,E07000181,E05006652,51.788196,-1.5191907
OX290YN,10,433092,210036,E92000001,E19000002,E18000009,E10000025,E07000181,E05006652,51.787856,-1.5217894
OX294AA,10,441903,208065,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.769699,-1.3941473
OX294AB,10,443170,209341,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.781093,-1.3756577
OX294AD,10,443728,209331,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.780951,-1.3675421
OX294AE,10,443117,209318,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.780872,-1.3764
OX294AG,10,443005,208485,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.773401,-1.3781117
OX294AH,10,442887,208708,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.77629,-1.3802896
OX294AJ,10,442985,208444,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.773025,-1.3784212
OX294AP,10,442796,209461,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.782183,-1.3810352
OX294AQ,10,443083,208377,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.772379,-1.3770243
OX294AW,10,442861,208502,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.773565,-1.380182
OX294AX,10,445377,210589,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.792022,-1.3434926
OX294AZ,10,443787,209458,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.782079,-1.3666566
OX294BD,10,442176,209847,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.785691,-1.3899899
OX294BE,10,442719,209340,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.781082,-1.381949
OX294BF,10,442685,209576,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.783224,-1.3824996
OX294BG,10,442052,208936,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.777465,-1.3919561
OX294BH,10,441297,209381,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.781521,-1.4025995
OX294BJ,10,444362,208405,E92000001,E19000002,E18000009,E10000025,E07000180,E05011714,51.772576,-1.3584561
OX294BL,10,444362,208406,E92000001,E19000002,E18000009,E10000025,E07000180,E05011714,51.772576,-1.3584561
OX294BN,10,445421,210585,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.792082,-1.3428393
OX294BP,10,444096,209021,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.778126,-1.362233
OX294BQ,10,441165,208542,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.774042,-1.4047853
OX294BS,10,443603,209051,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.778452,-1.3693744
OX294BT,10,444176,208738,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.775585,-1.3611238
OX294BU,10,445478,210825,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.794235,-1.341967
OX294BW,10,445315,210730,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.793394,-1.3443572
OX294BX,10,444278,208648,E92000001,E19000002,E18000009,E10000025,E07000180,E05011714,51.774767,-1.3596425
OX294BY,10,444433,208515,E92000001,E19000002,E18000009,E10000025,E07000180,E05011714,51.773541,-1.3574134
OX294BZ,10,444588,208459,E92000001,E19000002,E18000009,E10000025,E07000180,E05011714,51.773044,-1.3551885
OX294DA,10,444393,207442,E92000001,E19000002,E18000009,E10000025,E07000180,E05011714,51.763374,-1.3576301
OX294DB,10,444653,210032,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.787217,-1.3540876
OX294DD,10,444795,210261,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.789219,-1.3519423
OX294DE,10,445091,210287,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.789429,-1.3476623
OX294DF,10,444989,210367,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.790156,-1.3491161
OX294DG,10,445381,210658,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.792795,-1.3434234
OX294DH,10,445111,210465,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.791028,-1.3473347
OX294DJ,10,445188,210444,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.790833,-1.3462356
OX294DL,10,445362,210577,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.792014,-1.3436812
OX294DN,10,445372,210756,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.793632,-1.3435272
OX294DP,10,445351,210975,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.795602,-1.3437886
OX294DQ,10,445201,210400,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.790445,-1.3460528
OX294DR,10,445344,210933,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.795216,-1.3438957
OX294DS,10,445611,210820,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.794017,-1.3399837
OX294DT,10,445428,210628,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.792502,-1.3424852
OX294DU,10,444036,208338,E92000001,E19000002,E18000009,E10000025,E07000180,E05011714,51.77199,-1.3632035
OX294DW,10,445407,210849,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.794337,-1.342589
OX294DX,10,445573,210728,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.793355,-1.3406168
OX294DY,10,445495,211120,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.796428,-1.3418336
OX294DZ,10,444981,212964,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.813336,-1.3491596
OX294EA,10,445675,211501,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.800232,-1.3388198
OX294EB,10,447201,211367,E92000001,E19000002,E18000009,E10000025,E07000177,E05010933,51.798965,-1.3169121
OX294ED,10,443632,209975,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.786739,-1.3688384
OX294EE,10,442234,210577,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.792268,-1.3890313
OX294EF,10,442978,210028,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.787284,-1.3783413
OX294EG,10,443009,211102,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.79692,-1.3777304
OX294EH,10,443731,212326,E92000001,E19000002,E18000009,E10000025,E07000181,E05006640,51.805345,-1.3710878
OX294EJ,10,443777,210819,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.794316,-1.3666447
OX294EL,10,445528,210952,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.795372,-1.3412399
OX294EN,10,443799,210128,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.788111,-1.3664271
OX294EP,10,445525,210829,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.794293,-1.3412556
OX294EQ,10,443461,211902,E92000001,E19000002,E18000009,E10000025,E07000181,E05006640,51.804086,-1.3710763
OX294ER,10,445329,210513,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.791459,-1.3441097
OX294ES,10,445707,210780,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.793811,-1.3386527
OX294ET,10,445330,210631,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.792502,-1.3441526
OX294EU,10,444832,210230,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.788937,-1.3514244
OX294EW,10,443684,209903,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.786088,-1.3681082
OX294EX,10,443577,209963,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.786645,-1.3696516
OX294EY,10,443617,209851,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.785635,-1.3690858
OX294EZ,10,443576,209355,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.78117,-1.3697279
OX294FA,10,443148,209140,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.779141,-1.3754092
OX294FD,10,443520,209466,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.782173,-1.3706562
OX294FE,10,442693,209243,E92000001,E19000002,E18000009,E10000025,E07000181,E05006639,51.780285,-1.3825832
